item_id,relative,line_start,line_end,historical_status,verdict,reason,current_independent_evidence,original_text
FFH-0350,assurance/fc/FC-903/03_change_contract.md,26,26,historical_requirement_or_finding,historical_only,旧diff范围/副作用预算/rollback设计只描述本FC；不能拿来保证所有后续改动。,assurance/fc/FC-903/REVIEWER_REPORT.md; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,- No envelope/outcome/download-event/policy semantics changed.
FFH-0351,assurance/fc/FC-903/03_change_contract.md,27,27,historical_requirement_or_finding,historical_only,旧diff范围/副作用预算/rollback设计只描述本FC；不能拿来保证所有后续改动。,assurance/fc/FC-903/REVIEWER_REPORT.md; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,- No provider/root/identity rules.
FFH-0352,assurance/fc/FC-903/03_change_contract.md,31,31,historical_requirement_or_finding,supported_scoped,N/N-1规范化、shape校验、不重判artifact及生产调用当前仍成立；9个focused测试本轮重跑通过。,"filing-fetch/scripts/filing_contracts.py:99,350; scripts/fetch_filing.py:resolve_filing/_handle_from_resolution/main; tests/contracts.stdout.txt (280 passed, 78 subtests; live excluded; symlink skip)",- `scripts/filing_contracts.py` — validate_resolution_envelope (N/N-1 + return).
FFH-0353,assurance/fc/FC-903/03_change_contract.md,32,32,historical_requirement_or_finding,supported_scoped,N/N-1规范化、shape校验、不重判artifact及生产调用当前仍成立；9个focused测试本轮重跑通过。,"filing-fetch/scripts/filing_contracts.py:99,350; scripts/fetch_filing.py:resolve_filing/_handle_from_resolution/main; tests/contracts.stdout.txt (280 passed, 78 subtests; live excluded; symlink skip)",- `scripts/fetch_filing.py` — handle builder uses the returned envelope.
FFH-0354,assurance/fc/FC-903/03_change_contract.md,33,33,historical_requirement_or_finding,supported_scoped,N/N-1规范化、shape校验、不重判artifact及生产调用当前仍成立；9个focused测试本轮重跑通过。,"filing-fetch/scripts/filing_contracts.py:99,350; scripts/fetch_filing.py:resolve_filing/_handle_from_resolution/main; tests/contracts.stdout.txt (280 passed, 78 subtests; live excluded; symlink skip)",- NEW `tests/test_fc903_bundle_contract.py`.
FFH-0355,assurance/fc/FC-903/03_change_contract.md,34,34,historical_requirement_or_finding,historical_only,旧diff范围/副作用预算/rollback设计只描述本FC；不能拿来保证所有后续改动。,assurance/fc/FC-903/REVIEWER_REPORT.md; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,- `assurance/fc/FC-903/03_change_contract.md` (+ receipts).
FFH-0356,assurance/fc/FC-903/03_change_contract.md,38,38,historical_requirement_or_finding,supported_scoped,N/N-1规范化、shape校验、不重判artifact及生产调用当前仍成立；9个focused测试本轮重跑通过。,"filing-fetch/scripts/filing_contracts.py:99,350; scripts/fetch_filing.py:resolve_filing/_handle_from_resolution/main; tests/contracts.stdout.txt (280 passed, 78 subtests; live excluded; symlink skip)",- Rejecting an N-1 envelope that merely omits bundle_status.
FFH-0357,assurance/fc/FC-903/03_change_contract.md,39,39,historical_requirement_or_finding,supported_scoped,N/N-1规范化、shape校验、不重判artifact及生产调用当前仍成立；9个focused测试本轮重跑通过。,"filing-fetch/scripts/filing_contracts.py:99,350; scripts/fetch_filing.py:resolve_filing/_handle_from_resolution/main; tests/contracts.stdout.txt (280 passed, 78 subtests; live excluded; symlink skip)",- Fabricating `available` from a missing/malformed bundle.
FFH-0358,assurance/fc/FC-903/03_change_contract.md,40,40,historical_requirement_or_finding,supported_scoped,N/N-1规范化、shape校验、不重判artifact及生产调用当前仍成立；9个focused测试本轮重跑通过。,"filing-fetch/scripts/filing_contracts.py:99,350; scripts/fetch_filing.py:resolve_filing/_handle_from_resolution/main; tests/contracts.stdout.txt (280 passed, 78 subtests; live excluded; symlink skip)",- Re-deciding artifact validity inside filing-fetch.
FFH-0359,assurance/fc/FC-903/03_change_contract.md,41,41,historical_requirement_or_finding,historical_only,旧diff范围/副作用预算/rollback设计只描述本FC；不能拿来保证所有后续改动。,assurance/fc/FC-903/REVIEWER_REPORT.md; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,- Any catalog/root write.
FFH-0360,assurance/fc/FC-903/03_change_contract.md,45,46,historical_requirement_or_finding,supported_scoped,N/N-1规范化、shape校验、不重判artifact及生产调用当前仍成立；9个focused测试本轮重跑通过。,"filing-fetch/scripts/filing_contracts.py:99,350; scripts/fetch_filing.py:resolve_filing/_handle_from_resolution/main; tests/contracts.stdout.txt (280 passed, 78 subtests; live excluded; symlink skip)","- `validate_resolution_envelope` gains a return-value contract (normalization);
  `fetch_filing.py` consumes it. No new production symbol."
FFH-0361,assurance/fc/FC-903/03_change_contract.md,52,52,historical_requirement_or_finding,historical_only,旧diff范围/副作用预算/rollback设计只描述本FC；不能拿来保证所有后续改动。,assurance/fc/FC-903/REVIEWER_REPORT.md; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,| catalog writes | 0 |
FFH-0362,assurance/fc/FC-903/03_change_contract.md,53,53,historical_requirement_or_finding,historical_only,旧diff范围/副作用预算/rollback设计只描述本FC；不能拿来保证所有后续改动。,assurance/fc/FC-903/REVIEWER_REPORT.md; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,| external root writes | 0 |
FFH-0363,assurance/fc/FC-903/03_change_contract.md,54,54,historical_requirement_or_finding,historical_only,旧diff范围/副作用预算/rollback设计只描述本FC；不能拿来保证所有后续改动。,assurance/fc/FC-903/REVIEWER_REPORT.md; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,| deletions | 0 |
FFH-0364,assurance/fc/FC-903/03_change_contract.md,58,58,historical_requirement_or_finding,historical_only,旧diff范围/副作用预算/rollback设计只描述本FC；不能拿来保证所有后续改动。,assurance/fc/FC-903/REVIEWER_REPORT.md; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,Additive contract behavior; revert = revert commits.
FFH-0365,assurance/fc/FC-903/03_change_contract.md,62,62,historical_requirement_or_finding,contradicted,contract规定超过200行必须split，原reviewer已承认213代码行却接受；未经修改合同即放行是验收纪律例外。,assurance/fc/FC-903/REVIEWER_REPORT.md:37,2 production files + 1 test file (≤200 lines). Exceeds → split.
FFH-0366,assurance/fc/FC-903/REVIEWER_REPORT.md,3,4,checked_complete_or_pass_claim,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,"> Reviewer: reviewer-fc903-independent (independent agent, clean checkout)
> Reviewed: 2026-08-11 · Verdict: **accepted**"
FFH-0367,assurance/fc/FC-903/REVIEWER_REPORT.md,8,8,historical_requirement_or_finding,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,- Worktree `C:/Users/郑曾波/Projects/.fcap-review/fc-903` (detached HEAD of filing-fetch).
FFH-0368,assurance/fc/FC-903/REVIEWER_REPORT.md,9,9,historical_requirement_or_finding,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,- `git rev-parse HEAD` = `2e47089a3564263c00d59d5c872fc7e76c689064` — matches result-triplet filing hash. `git status --porcelain` empty (clean).
FFH-0369,assurance/fc/FC-903/REVIEWER_REPORT.md,10,10,historical_requirement_or_finding,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,- Three repos at review time:
FFH-0370,assurance/fc/FC-903/REVIEWER_REPORT.md,11,11,checked_complete_or_pass_claim,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,  - revenue-forecast HEAD `1c5f12782de4c5603e2641009ae72c6b31a37bca` ✓
FFH-0371,assurance/fc/FC-903/REVIEWER_REPORT.md,12,12,checked_complete_or_pass_claim,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,  - filing-fetch HEAD `2e47089a3564263c00d59d5c872fc7e76c689064` ✓
FFH-0372,assurance/fc/FC-903/REVIEWER_REPORT.md,13,13,checked_complete_or_pass_claim,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,  - company-wiki HEAD `fd4f50b7566bf26997062404594bc78209246a1f` ✓
FFH-0373,assurance/fc/FC-903/REVIEWER_REPORT.md,14,14,historical_requirement_or_finding,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,- Result triplet identical to implementer receipt; revenue/wiki unchanged from base.
FFH-0374,assurance/fc/FC-903/REVIEWER_REPORT.md,18,18,checked_complete_or_pass_claim,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,- Plan `task_plan.md` sha256 = `0bc6b9f7d6707e470e55c22759d37c18404172081ecd176d2883e184c61fafaa` ✓ (matches receipt)
FFH-0375,assurance/fc/FC-903/REVIEWER_REPORT.md,19,19,checked_complete_or_pass_claim,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,- Command registry sha256 = `215b8077169126b2c4a5eca9d8d6237f291757c2559f6ae6e0ae8ff1c806b089` ✓ (matches receipt)
FFH-0376,assurance/fc/FC-903/REVIEWER_REPORT.md,20,20,historical_requirement_or_finding,contradicted,当前implementer原始文件SHA不等于reviewer绑定值，LF归一化也不同，原签署字节未定位。,tests/pure_probes.json; pure_probes.py,- Implementer receipt sha256 = `010d0b9e9f4547ef2a71d9e7b47a90eb768744c8dca4825fe6b32ea157bdb3df` (recorded in reviewer receipt)
FFH-0377,assurance/fc/FC-903/REVIEWER_REPORT.md,24,24,checked_complete_or_pass_claim,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,"- `company-wiki/assurance/fc/FC-902/12_reviewer_receipt.json` exists, verdict `accepted`, reviewed 2026-08-11T08:15:20Z, schema 2.0. ✓"
FFH-0378,assurance/fc/FC-903/REVIEWER_REPORT.md,28,34,historical_requirement_or_finding,historical_only,该项原审查只绑定旧clean checkout/历史命令或mutation；今日不能复原其现场状态，保留历史有限证据，不能当当前release证明。,assurance/fc/FC-903/11_implementer_receipt.json; 历史文档叙述/收据，不等于本轮重新执行；当前版本须另验,"```
 assurance/fc/FC-903/03_change_contract.md |  62 ++++
 scripts/fetch_filing.py                   |   5 +-
 scripts/filing_contracts.py               |  47 ++++-
 tests/test_fc903_bundle_contract.py       | 161 ++++++++++
 4 files changed, 270 insertions(+), 5 deletions(-)
```"
